Track name: p232_001	PESQ: 2.926636	CSIG: 4.284055	CBAK: 3.262715	COVL: 3.584717	SSNR: 7.161749	STOI: 0.896450	
Track name: p257_363	PESQ: 1.106701	CSIG: 2.521710	CBAK: 1.491939	COVL: 1.733321	SSNR: -4.692069	STOI: 0.778258	
Track name: p257_364	PESQ: 3.866335	CSIG: 5.000000	CBAK: 4.345277	COVL: 4.651871	SSNR: 14.391767	STOI: 0.998762	
Track name: p257_365	PESQ: 3.040014	CSIG: 4.647854	CBAK: 3.159127	COVL: 3.855127	SSNR: 3.241070	STOI: 0.984447	
Track name: p257_366	PESQ: 1.797241	CSIG: 3.869433	CBAK: 2.520156	COVL: 2.842743	SSNR: 2.418210	STOI: 0.987272	
Track name: p257_367	PESQ: 1.171001	CSIG: 3.014820	CBAK: 1.892764	COVL: 2.068524	SSNR: -1.345603	STOI: 0.974875	
Track name: p257_368	PESQ: 1.711483	CSIG: 3.096707	CBAK: 2.537377	COVL: 2.367881	SSNR: 5.416115	STOI: 0.924978	
Track name: p257_369	PESQ: 1.310085	CSIG: 3.246593	CBAK: 2.149469	COVL: 2.248186	SSNR: 1.933502	STOI: 0.927014	
Track name: p257_370	PESQ: 1.211836	CSIG: 2.018732	CBAK: 1.624400	COVL: 1.517951	SSNR: -2.585631	STOI: 0.811496	
Track name: p257_371	PESQ: 1.204092	CSIG: 2.924538	CBAK: 1.790349	COVL: 2.022542	SSNR: -2.439345	STOI: 0.911538	
Track name: p257_372	PESQ: 2.584414	CSIG: 4.086868	CBAK: 3.185738	COVL: 3.346513	SSNR: 7.094794	STOI: 0.993026	
Track name: p257_373	PESQ: 1.104869	CSIG: 2.768632	CBAK: 2.009180	COVL: 1.872263	SSNR: 2.782787	STOI: 0.922945	
Track name: p257_374	PESQ: 1.230616	CSIG: 2.892090	CBAK: 2.017609	COVL: 2.036381	SSNR: 0.235747	STOI: 0.931697	
Track name: p257_375	PESQ: 1.047548	CSIG: 1.219320	CBAK: 1.557630	COVL: 1.066514	SSNR: -3.689294	STOI: 0.749030	
Track name: p257_376	PESQ: 3.034872	CSIG: 4.580631	CBAK: 3.535142	COVL: 3.823949	SSNR: 9.034182	STOI: 0.892294	
Track name: p257_377	PESQ: 2.945248	CSIG: 4.406836	CBAK: 3.184920	COVL: 3.687810	SSNR: 4.349270	STOI: 0.940559	
Track name: p257_378	PESQ: 1.791721	CSIG: 3.508317	CBAK: 1.994816	COVL: 2.612883	SSNR: -3.790627	STOI: 0.777900	
Track name: p257_379	PESQ: 1.783686	CSIG: 3.406374	CBAK: 2.152630	COVL: 2.577158	SSNR: -2.064281	STOI: 0.961682	
Track name: p257_380	PESQ: 2.135689	CSIG: 3.959559	CBAK: 3.101234	COVL: 3.060397	SSNR: 8.989792	STOI: 0.988266	
Track name: p257_381	PESQ: 1.479434	CSIG: 3.287822	CBAK: 2.256804	COVL: 2.360907	SSNR: 2.057482	STOI: 0.924333	
Track name: p257_382	PESQ: 1.080643	CSIG: 2.541851	CBAK: 1.649647	COVL: 1.750868	SSNR: -2.902345	STOI: 0.894092	
Track name: p257_383	PESQ: 1.238039	CSIG: 2.644823	CBAK: 1.704784	COVL: 1.882764	SSNR: -3.273413	STOI: 0.914458	
Track name: p257_384	PESQ: 3.259457	CSIG: 4.722611	CBAK: 3.544160	COVL: 4.001969	SSNR: 7.739104	STOI: 0.965692	
Track name: p257_385	PESQ: 2.799575	CSIG: 4.357475	CBAK: 3.054460	COVL: 3.579109	SSNR: 3.849884	STOI: 0.937890	
Track name: p257_386	PESQ: 2.724742	CSIG: 4.235024	CBAK: 2.627493	COVL: 3.456419	SSNR: -1.303264	STOI: 0.978684	
Track name: p257_387	PESQ: 1.111854	CSIG: 2.766386	CBAK: 1.455208	COVL: 1.872990	SSNR: -5.989346	STOI: 0.839351	
Track name: p257_388	PESQ: 1.246550	CSIG: 3.165653	CBAK: 2.428016	COVL: 2.186121	SSNR: 6.383525	STOI: 0.958324	
Track name: p257_389	PESQ: 1.549669	CSIG: 3.169049	CBAK: 2.439442	COVL: 2.332217	SSNR: 4.646504	STOI: 0.942841	
Track name: p257_390	PESQ: 1.243395	CSIG: 2.572451	CBAK: 1.804728	COVL: 1.849876	SSNR: -1.746030	STOI: 0.888270	
Track name: p257_391	PESQ: 1.185133	CSIG: 2.662225	CBAK: 1.699013	COVL: 1.864106	SSNR: -2.937102	STOI: 0.841211	
Track name: p257_392	PESQ: 2.470388	CSIG: 3.987579	CBAK: 3.225271	COVL: 3.251758	SSNR: 8.048719	STOI: 0.984757	
Track name: p257_393	PESQ: 1.588810	CSIG: 3.311812	CBAK: 2.376626	COVL: 2.433882	SSNR: 2.873742	STOI: 0.945006	
Track name: p257_394	PESQ: 1.459686	CSIG: 2.902058	CBAK: 2.109048	COVL: 2.162713	SSNR: -0.301988	STOI: 0.961864	
Track name: p257_395	PESQ: 1.173412	CSIG: 2.395890	CBAK: 1.501588	COVL: 1.687117	SSNR: -4.283415	STOI: 0.883302	
Track name: p257_396	PESQ: 3.300689	CSIG: 4.812923	CBAK: 3.641293	COVL: 4.086721	SSNR: 8.131156	STOI: 0.994749	
Track name: p257_397	PESQ: 2.996786	CSIG: 4.520399	CBAK: 3.052347	COVL: 3.767682	SSNR: 1.970992	STOI: 0.994383	
Track name: p257_398	PESQ: 1.213899	CSIG: 2.934098	CBAK: 1.954022	COVL: 2.053412	SSNR: -0.848155	STOI: 0.873716	
Track name: p257_399	PESQ: 1.798023	CSIG: 3.595554	CBAK: 2.133774	COVL: 2.685657	SSNR: -2.786470	STOI: 0.983351	
Track name: p257_400	PESQ: 1.890874	CSIG: 3.781576	CBAK: 2.790070	COVL: 2.837075	SSNR: 6.398974	STOI: 0.910185	
Track name: p257_401	PESQ: 1.146548	CSIG: 2.905030	CBAK: 1.887022	COVL: 1.972193	SSNR: 0.042148	STOI: 0.916915	
Track name: p257_402	PESQ: 1.291173	CSIG: 3.274553	CBAK: 2.183902	COVL: 2.264562	SSNR: 2.094242	STOI: 0.959214	
Track name: p257_403	PESQ: 1.275966	CSIG: 2.931793	CBAK: 1.771016	COVL: 2.060579	SSNR: -3.209288	STOI: 0.925104	
Track name: p257_404	PESQ: 3.571027	CSIG: 5.000000	CBAK: 3.713998	COVL: 4.326196	SSNR: 7.517369	STOI: 0.922068	
Track name: p257_405	PESQ: 2.093928	CSIG: 3.584121	CBAK: 2.356725	COVL: 2.789734	SSNR: 0.254543	STOI: 0.898804	
Track name: p257_406	PESQ: 3.272606	CSIG: 4.748710	CBAK: 3.169778	COVL: 4.016728	SSNR: 1.911198	STOI: 0.982620	
Track name: p257_407	PESQ: 1.410364	CSIG: 3.366795	CBAK: 1.893710	COVL: 2.359401	SSNR: -2.920858	STOI: 0.973825	
Track name: p257_408	PESQ: 1.802064	CSIG: 3.251114	CBAK: 2.604374	COVL: 2.496939	SSNR: 5.506372	STOI: 0.935899	
Track name: p257_409	PESQ: 1.124120	CSIG: 2.532437	CBAK: 1.819091	COVL: 1.776720	SSNR: -0.920755	STOI: 0.911339	
Track name: p257_410	PESQ: 1.184650	CSIG: 2.927716	CBAK: 2.027412	COVL: 2.017253	SSNR: 1.341186	STOI: 0.935357	
Track name: p257_411	PESQ: 1.081927	CSIG: 2.395556	CBAK: 1.778362	COVL: 1.674310	SSNR: -0.674487	STOI: 0.892430	
Track name: p257_412	PESQ: 2.467534	CSIG: 3.849730	CBAK: 2.830827	COVL: 3.135216	SSNR: 3.858597	STOI: 0.978794	
Track name: p257_413	PESQ: 1.404953	CSIG: 3.112382	CBAK: 2.245150	COVL: 2.241252	SSNR: 2.206402	STOI: 0.933260	
Track name: p257_414	PESQ: 1.594083	CSIG: 2.943071	CBAK: 2.054224	COVL: 2.226446	SSNR: -1.110735	STOI: 0.904458	
Track name: p257_415	PESQ: 1.107909	CSIG: 2.212765	CBAK: 1.417931	COVL: 1.557799	SSNR: -4.888562	STOI: 0.845145	
Track name: p257_416	PESQ: 3.365599	CSIG: 4.758854	CBAK: 3.624517	COVL: 4.091531	SSNR: 7.419285	STOI: 0.996415	
Track name: p257_417	PESQ: 2.713389	CSIG: 4.095029	CBAK: 2.752372	COVL: 3.399684	SSNR: -0.056873	STOI: 0.989293	
Track name: p257_418	PESQ: 1.835609	CSIG: 3.408025	CBAK: 2.359789	COVL: 2.605367	SSNR: 0.778526	STOI: 0.950470	
Track name: p257_419	PESQ: 1.856607	CSIG: 3.486893	CBAK: 2.141241	COVL: 2.652877	SSNR: -2.746876	STOI: 0.963240	
Track name: p257_420	PESQ: 2.313447	CSIG: 4.017641	CBAK: 2.845170	COVL: 3.163602	SSNR: 4.257561	STOI: 0.976514	
Track name: p257_421	PESQ: 1.953940	CSIG: 3.769349	CBAK: 2.531252	COVL: 2.844568	SSNR: 2.617175	STOI: 0.856942	
Track name: p257_422	PESQ: 1.219730	CSIG: 2.544925	CBAK: 1.821914	COVL: 1.802476	SSNR: -0.335222	STOI: 0.853359	
Track name: p257_423	PESQ: 1.090692	CSIG: 2.761068	CBAK: 1.606663	COVL: 1.881607	SSNR: -4.391773	STOI: 0.910284	
Track name: p257_424	PESQ: 1.647130	CSIG: 3.798822	CBAK: 2.871788	COVL: 2.736430	SSNR: 8.934956	STOI: 0.980115	
Track name: p257_425	PESQ: 2.267261	CSIG: 3.837831	CBAK: 2.311319	COVL: 3.022320	SSNR: -2.610511	STOI: 0.888921	
Track name: p257_426	PESQ: 1.125275	CSIG: 2.199186	CBAK: 1.491420	COVL: 1.568201	SSNR: -4.223463	STOI: 0.841093	
Track name: p257_427	PESQ: 1.037052	CSIG: 1.793996	CBAK: 1.397309	COVL: 1.300012	SSNR: -4.077380	STOI: 0.709636	
Track name: p257_428	PESQ: 2.594856	CSIG: 4.248736	CBAK: 2.913212	COVL: 3.422777	SSNR: 3.110502	STOI: 0.971955	
Track name: p257_429	PESQ: 1.441087	CSIG: 2.744816	CBAK: 2.053329	COVL: 2.026939	SSNR: 1.075827	STOI: 0.850411	
Track name: p257_430	PESQ: 1.326880	CSIG: 2.913236	CBAK: 1.953177	COVL: 2.064727	SSNR: -0.161003	STOI: 0.873673	
Track name: p257_431	PESQ: 1.119367	CSIG: 2.650655	CBAK: 1.862746	COVL: 1.841664	SSNR: -0.567239	STOI: 0.912866	
Track name: p257_432	PESQ: 1.071239	CSIG: 2.354732	CBAK: 1.719737	COVL: 1.638129	SSNR: -1.062624	STOI: 0.750375	
Track name: p257_433	PESQ: 2.504158	CSIG: 3.971725	CBAK: 2.685832	COVL: 3.231752	SSNR: 0.515169	STOI: 0.969282	
Track name: p257_434	PESQ: 1.975608	CSIG: 3.413096	CBAK: 1.947545	COVL: 2.623661	SSNR: -4.407343	STOI: 0.883696	
-------------------------------------
Average:
PESQ: 1.971994
CSIG: 3.345373
CBAK: 2.443066
COVL: 2.631938
SSNR: 1.679430
STOI: 0.912074
